# # q/A,1000000.0x,2000000.0x,3000000.0x,4000000.0x,5000000.0x,6000000.0x,7000000.0x,8000000.0x,9000000.0x,10000000.0
# 
0.20772596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.21514475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.22256353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.22998232,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.23740110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.24481988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.25223867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.25965745,0.00000000,0.00186685,0.00230585,0.00216823,0.00279659,0.00265840,0.00276337,0.00305144,0.00266278,0.00291485
0.26707624,0.00000000,0.00186136,0.00220201,0.00233470,0.00263693,0.00268667,0.00268938,0.00280193,0.00271616,0.00267539
0.27449502,0.00000000,0.00190472,0.00206905,0.00238927,0.00256687,0.00259529,0.00260342,0.00279204,0.00276594,0.00271409
0.28191381,0.00000000,0.00194170,0.00209455,0.00230802,0.00255836,0.00260233,0.00266293,0.00270424,0.00280401,0.00268405
0.28933259,0.00000000,0.00185088,0.00205516,0.00225504,0.00255400,0.00254330,0.00264661,0.00264686,0.00271606,0.00265301
0.29675137,0.00000000,0.00186254,0.00203222,0.00226925,0.00249888,0.00257629,0.00258290,0.00272478,0.00278467,0.00276269
0.30417016,0.00000000,0.00177314,0.00190386,0.00225504,0.00251973,0.00258918,0.00265230,0.00276895,0.00269316,0.00271240
0.31158894,0.00000000,0.00182141,0.00200949,0.00226928,0.00252759,0.00249785,0.00258768,0.00277670,0.00276259,0.00282723
0.31900773,0.00000000,0.00179694,0.00203611,0.00227459,0.00260266,0.00268285,0.00275184,0.00286440,0.00289188,0.00281623
0.32642651,0.00000000,0.00178781,0.00202615,0.00224346,0.00261300,0.00270465,0.00282902,0.00289062,0.00292224,0.00299691
0.33384530,0.00000000,0.00177266,0.00205903,0.00230168,0.00261999,0.00269152,0.00284537,0.00291214,0.00298789,0.00296169
0.34126408,0.00000000,0.00176964,0.00208760,0.00237458,0.00270121,0.00278107,0.00290581,0.00297921,0.00299801,0.00298702
0.34868287,0.00000000,0.00179251,0.00205878,0.00231417,0.00269547,0.00278654,0.00290773,0.00297436,0.00302623,0.00306113
0.35610165,0.00000000,0.00175339,0.00200486,0.00234642,0.00267456,0.00276100,0.00286668,0.00305883,0.00310823,0.00307836
0.36352043,0.00000000,0.00174649,0.00208669,0.00233372,0.00271743,0.00279985,0.00292662,0.00309693,0.00310682,0.00313786
0.37093922,0.00000000,0.00172294,0.00200959,0.00235293,0.00275405,0.00282675,0.00297315,0.00312915,0.00317843,0.00312982
0.37835800,0.00000000,0.00177559,0.00202841,0.00233391,0.00277300,0.00291880,0.00299420,0.00314477,0.00319569,0.00323559
0.38577679,0.00000000,0.00176425,0.00196864,0.00235532,0.00278237,0.00296105,0.00306842,0.00316677,0.00321851,0.00324911
0.39319557,0.00000000,0.00175279,0.00205936,0.00235834,0.00283292,0.00294446,0.00308474,0.00323008,0.00326551,0.00324346
0.40061436,0.00000000,0.00172858,0.00202849,0.00239062,0.00288038,0.00298908,0.00310928,0.00327048,0.00332686,0.00335512
0.40803314,0.00000000,0.00174122,0.00200122,0.00239016,0.00286144,0.00301560,0.00313982,0.00327275,0.00334655,0.00336412
0.41545192,0.00000000,0.00173141,0.00200796,0.00241628,0.00294256,0.00307469,0.00319855,0.00333652,0.00337931,0.00337366
0.42287071,0.00000000,0.00172436,0.00206924,0.00239751,0.00294438,0.00311688,0.00324425,0.00340787,0.00342185,0.00342269
0.43028949,0.00000000,0.00172380,0.00202335,0.00246403,0.00296096,0.00312628,0.00324724,0.00339430,0.00344889,0.00342281
0.43770828,0.00000000,0.00169927,0.00201434,0.00239818,0.00299019,0.00314349,0.00326886,0.00340361,0.00351641,0.00349373
0.44512706,0.00000000,0.00170864,0.00207748,0.00246633,0.00303916,0.00320095,0.00332635,0.00348119,0.00350571,0.00354926
0.45254585,0.00000000,0.00170204,0.00203149,0.00244803,0.00304488,0.00320531,0.00334582,0.00349315,0.00355630,0.00359829
0.45996463,0.00000000,0.00172902,0.00210109,0.00252127,0.00308823,0.00326276,0.00342173,0.00353508,0.00367479,0.00359818
0.46738342,0.00000000,0.00170656,0.00207745,0.00248298,0.00309431,0.00324815,0.00340646,0.00357150,0.00366815,0.00363945
0.47480220,0.00000000,0.00170828,0.00200369,0.00250550,0.00311499,0.00329933,0.00345584,0.00361635,0.00367384,0.00369275
0.48222098,0.00000000,0.00169994,0.00208882,0.00252557,0.00313289,0.00335145,0.00347454,0.00361515,0.00371437,0.00372985
0.48963977,0.00000000,0.00171491,0.00207690,0.00254197,0.00318517,0.00334768,0.00351999,0.00367982,0.00373223,0.00377046
0.49705855,0.00000000,0.00171474,0.00205615,0.00253852,0.00321370,0.00338960,0.00352840,0.00367774,0.00372281,0.00375210
0.50447734,0.00000000,0.00169055,0.00207183,0.00259182,0.00323102,0.00340010,0.00355949,0.00373602,0.00377279,0.00381723
0.51189612,0.00000000,0.00168822,0.00207738,0.00255570,0.00324966,0.00345407,0.00358548,0.00375748,0.00380955,0.00384284
0.51931491,0.00000000,0.00170435,0.00210974,0.00260299,0.00327940,0.00351075,0.00362242,0.00376020,0.00383176,0.00386011
0.52673369,0.00000000,0.00167812,0.00208453,0.00261295,0.00329738,0.00351721,0.00364136,0.00382349,0.00391526,0.00389540
0.53415247,0.00000000,0.00167190,0.00205764,0.00260938,0.00333825,0.00352598,0.00367434,0.00381990,0.00391082,0.00388773
0.54157126,0.00000000,0.00170860,0.00209219,0.00266197,0.00334204,0.00356388,0.00372136,0.00386766,0.00390141,0.00397552
0.54899004,0.00000000,0.00168952,0.00211620,0.00266687,0.00339210,0.00357835,0.00371806,0.00385168,0.00397248,0.00402042
0.55640883,0.00000000,0.00168549,0.00210470,0.00265186,0.00339865,0.00360709,0.00375367,0.00391212,0.00398475,0.00397100
0.56382761,0.00000000,0.00168052,0.00211108,0.00270441,0.00344011,0.00362930,0.00378659,0.00394226,0.00399003,0.00399762
0.57124640,0.00000000,0.00166851,0.00210486,0.00268275,0.00341396,0.00359544,0.00375609,0.00393889,0.00402044,0.00403712
0.57866518,0.00000000,0.00169360,0.00211350,0.00270012,0.00342777,0.00362711,0.00378302,0.00394947,0.00403617,0.00402502
0.58608397,0.00000000,0.00167260,0.00211481,0.00272277,0.00346642,0.00367157,0.00379618,0.00396522,0.00402497,0.00399572
0.59350275,0.00000000,0.00168060,0.00213036,0.00270770,0.00348418,0.00367534,0.00381099,0.00398511,0.00404907,0.00405938
0.60092153,0.00000000,0.00167593,0.00212887,0.00270323,0.00347296,0.00371757,0.00381424,0.00399909,0.00405254,0.00411867
0.60834032,0.00000000,0.00165442,0.00211423,0.00274840,0.00350067,0.00372343,0.00386263,0.00404208,0.00408602,0.00409087
0.61575910,0.00000000,0.00167933,0.00214679,0.00273400,0.00351965,0.00374843,0.00388218,0.00403802,0.00411335,0.00410677
0.62317789,0.00000000,0.00167777,0.00215331,0.00275499,0.00353511,0.00375673,0.00389299,0.00402739,0.00408413,0.00410880
0.63059667,0.00000000,0.00165572,0.00212376,0.00276351,0.00355155,0.00378035,0.00387656,0.00404365,0.00410976,0.00409262
0.63801546,0.00000000,0.00167894,0.00215317,0.00279125,0.00356438,0.00374918,0.00389593,0.00405408,0.00411135,0.00412161
0.64543424,0.00000000,0.00168399,0.00216575,0.00279130,0.00354234,0.00376049,0.00390301,0.00403592,0.00411079,0.00414772
0.65285302,0.00000000,0.00167771,0.00217820,0.00276640,0.00354296,0.00378266,0.00393532,0.00405988,0.00415734,0.00411152
0.66027181,0.00000000,0.00169937,0.00219913,0.00284461,0.00360520,0.00380537,0.00391516,0.00406845,0.00412071,0.00419426
0.66769059,0.00000000,0.00171269,0.00215438,0.00280679,0.00358929,0.00379401,0.00394997,0.00408772,0.00415358,0.00414585
0.67510938,0.00000000,0.00169120,0.00216546,0.00279865,0.00354308,0.00379447,0.00390532,0.00405724,0.00412451,0.00416324
0.68252816,0.00000000,0.00170040,0.00219874,0.00281858,0.00363171,0.00383761,0.00392970,0.00410295,0.00416339,0.00412152
0.68994695,0.00000000,0.00171370,0.00217420,0.00282890,0.00361571,0.00382239,0.00393353,0.00409674,0.00413669,0.00416986
0.69736573,0.00000000,0.00168114,0.00218779,0.00283492,0.00363246,0.00382342,0.00392707,0.00409183,0.00413657,0.00415615
0.70478452,0.00000000,0.00168763,0.00217935,0.00281294,0.00363781,0.00382624,0.00392952,0.00409056,0.00417256,0.00413520
0.71220330,0.00000000,0.00171940,0.00219252,0.00283574,0.00360236,0.00382659,0.00393166,0.00408242,0.00412230,0.00410770
0.71962208,0.00000000,0.00168345,0.00221082,0.00281542,0.00360864,0.00383878,0.00393786,0.00408081,0.00413853,0.00417258
0.72704087,0.00000000,0.00172971,0.00220776,0.00286041,0.00362080,0.00382575,0.00390085,0.00408506,0.00413505,0.00414591
0.73445965,0.00000000,0.00171302,0.00219471,0.00285059,0.00363374,0.00382009,0.00393220,0.00408047,0.00413195,0.00413255
0.74187844,0.00000000,0.00171845,0.00221629,0.00287245,0.00363740,0.00383958,0.00395154,0.00408120,0.00411988,0.00412974
0.74929722,0.00000000,0.00171171,0.00220192,0.00282113,0.00362428,0.00383578,0.00391552,0.00409716,0.00413227,0.00413418
0.75671601,0.00000000,0.00170619,0.00221279,0.00285021,0.00361777,0.00382851,0.00392221,0.00407513,0.00408037,0.00411859
0.76413479,0.00000000,0.00171398,0.00222807,0.00284651,0.00362050,0.00383966,0.00391095,0.00408653,0.00413618,0.00410503
0.77155357,0.00000000,0.00171506,0.00223763,0.00286599,0.00364730,0.00384868,0.00393184,0.00407525,0.00410431,0.00413385
0.77897236,0.00000000,0.00173180,0.00219814,0.00286416,0.00361819,0.00384925,0.00391679,0.00406642,0.00410612,0.00410318
0.78639114,0.00000000,0.00170032,0.00220495,0.00283671,0.00361966,0.00383555,0.00391432,0.00404994,0.00407831,0.00409061
0.79380993,0.00000000,0.00172902,0.00221675,0.00285629,0.00364389,0.00383856,0.00391586,0.00403955,0.00409876,0.00408046
0.80122871,0.00000000,0.00172802,0.00223607,0.00287032,0.00361719,0.00385427,0.00391153,0.00403955,0.00408516,0.00409873
0.80864750,0.00000000,0.00174350,0.00224340,0.00286105,0.00363339,0.00384220,0.00392286,0.00405332,0.00408143,0.00409834
0.81606628,0.00000000,0.00175188,0.00221160,0.00288049,0.00361697,0.00383251,0.00391265,0.00404815,0.00410430,0.00411612
0.82348507,0.00000000,0.00176634,0.00222339,0.00288004,0.00362282,0.00382616,0.00392437,0.00403028,0.00408541,0.00407093
0.83090385,0.00000000,0.00174193,0.00225190,0.00285944,0.00362015,0.00381925,0.00390277,0.00402352,0.00405977,0.00405791
0.83832263,0.00000000,0.00173968,0.00223415,0.00289189,0.00361289,0.00380973,0.00387813,0.00403583,0.00405507,0.00408209
0.84574142,0.00000000,0.00176197,0.00225364,0.00286574,0.00359887,0.00381344,0.00387929,0.00401775,0.00405162,0.00405512
0.85316020,0.00000000,0.00176149,0.00221652,0.00287719,0.00358900,0.00381484,0.00387908,0.00399139,0.00401359,0.00404645
0.86057899,0.00000000,0.00177144,0.00225624,0.00286406,0.00359150,0.00381739,0.00387318,0.00398210,0.00404947,0.00403291
0.86799777,0.00000000,0.00178184,0.00226258,0.00287064,0.00359635,0.00380154,0.00387071,0.00398770,0.00401586,0.00400948
0.87541656,0.00000000,0.00179842,0.00224847,0.00282811,0.00357278,0.00378776,0.00382645,0.00397453,0.00402222,0.00403076
0.88283534,0.00000000,0.00178665,0.00225178,0.00288369,0.00358388,0.00380139,0.00387171,0.00397518,0.00402623,0.00399616
0.89025412,0.00000000,0.00178418,0.00227418,0.00288643,0.00355671,0.00376315,0.00382992,0.00394218,0.00398343,0.00396145
0.89767291,0.00000000,0.00181215,0.00225984,0.00288700,0.00356798,0.00375915,0.00384194,0.00393943,0.00397071,0.00396759
0.90509169,0.00000000,0.00180141,0.00227309,0.00286240,0.00357093,0.00377137,0.00383644,0.00395745,0.00395413,0.00396209
0.91251048,0.00000000,0.00182591,0.00226299,0.00290688,0.00356044,0.00376925,0.00381485,0.00392095,0.00397939,0.00398655
0.91992926,0.00000000,0.00181826,0.00228350,0.00288656,0.00356210,0.00373894,0.00379638,0.00392834,0.00394633,0.00395284
0.92734805,0.00000000,0.00180853,0.00226123,0.00287684,0.00354043,0.00374229,0.00380086,0.00391767,0.00393115,0.00394477
0.93476683,0.00000000,0.00180871,0.00225408,0.00284890,0.00355007,0.00373983,0.00376964,0.00388524,0.00391825,0.00395600
0.94218562,0.00000000,0.00182393,0.00226662,0.00288512,0.00353167,0.00372697,0.00378088,0.00387935,0.00393103,0.00393150
0.94960440,0.00000000,0.00185263,0.00226402,0.00284738,0.00351677,0.00371089,0.00376112,0.00386018,0.00391630,0.00391925
0.95702318,0.00000000,0.00182436,0.00230756,0.00286441,0.00350901,0.00369143,0.00376179,0.00387310,0.00390187,0.00389513
0.96444197,0.00000000,0.00184020,0.00231277,0.00288762,0.00352029,0.00368564,0.00373802,0.00384958,0.00388573,0.00387682
0.97186075,0.00000000,0.00186152,0.00231462,0.00286597,0.00349331,0.00370538,0.00372171,0.00382075,0.00387656,0.00384495
0.97927954,0.00000000,0.00185760,0.00228879,0.00285023,0.00349266,0.00368236,0.00374303,0.00381437,0.00384431,0.00384718
0.98669832,0.00000000,0.00185724,0.00233019,0.00284526,0.00348573,0.00365515,0.00374227,0.00383249,0.00383802,0.00385203
0.99411711,0.00000000,0.00185145,0.00232918,0.00288271,0.00349440,0.00367562,0.00371969,0.00382631,0.00385825,0.00384948
1.00153589,0.00000000,0.00187056,0.00230668,0.00285873,0.00347935,0.00363937,0.00369805,0.00380846,0.00383137,0.00384064
1.00895467,0.00000000,0.00186044,0.00232063,0.00287065,0.00347329,0.00366383,0.00367929,0.00377564,0.00379391,0.00381910
1.01637346,0.00000000,0.00188369,0.00230460,0.00286522,0.00346938,0.00366679,0.00367833,0.00377365,0.00379831,0.00381001
1.02379224,0.00000000,0.00191374,0.00232244,0.00289719,0.00344617,0.00363699,0.00369039,0.00377848,0.00375965,0.00377265
1.03121103,0.00000000,0.00190924,0.00232060,0.00287149,0.00344006,0.00363964,0.00366134,0.00375829,0.00377907,0.00380444
1.03862981,0.00000000,0.00192996,0.00233823,0.00285608,0.00342990,0.00361494,0.00366207,0.00375359,0.00377236,0.00378392
1.04604860,0.00000000,0.00193476,0.00233450,0.00286642,0.00342030,0.00360443,0.00365656,0.00374788,0.00373669,0.00376244
1.05346738,0.00000000,0.00192181,0.00233889,0.00286521,0.00344910,0.00359138,0.00366736,0.00375035,0.00375289,0.00374780
1.06088616,0.00000000,0.00192992,0.00232141,0.00287014,0.00339986,0.00358438,0.00363146,0.00372419,0.00372874,0.00373182
1.06830495,0.00000000,0.00196878,0.00235820,0.00286220,0.00341220,0.00360673,0.00362486,0.00371501,0.00373226,0.00373085
1.07572373,0.00000000,0.00196162,0.00235445,0.00286695,0.00342498,0.00358775,0.00361785,0.00370503,0.00370375,0.00374501
1.08314252,0.00000000,0.00197492,0.00238085,0.00287152,0.00340637,0.00356852,0.00360979,0.00370262,0.00372628,0.00375037
1.09056130,0.00000000,0.00198675,0.00234471,0.00288036,0.00338172,0.00357500,0.00362212,0.00368880,0.00372262,0.00369570
1.09798009,0.00000000,0.00200258,0.00236705,0.00286950,0.00337811,0.00356492,0.00359454,0.00366424,0.00372375,0.00369993
1.10539887,0.00000000,0.00199332,0.00237249,0.00289508,0.00338889,0.00355134,0.00357480,0.00366563,0.00369020,0.00365675
1.11281766,0.00000000,0.00200118,0.00238931,0.00286250,0.00337712,0.00357531,0.00358193,0.00368399,0.00365864,0.00368308
1.12023644,0.00000000,0.00202007,0.00243001,0.00286395,0.00339050,0.00354099,0.00356371,0.00364938,0.00366064,0.00368181
1.12765522,0.00000000,0.00200706,0.00239824,0.00287079,0.00336532,0.00353550,0.00356269,0.00363244,0.00366011,0.00363487
1.13507401,0.00000000,0.00204695,0.00243229,0.00289623,0.00335817,0.00354694,0.00357538,0.00363281,0.00366428,0.00365585
1.14249279,0.00000000,0.00206594,0.00240518,0.00287322,0.00337473,0.00351367,0.00353999,0.00361946,0.00364951,0.00367111
1.14991158,0.00000000,0.00206105,0.00242455,0.00288893,0.00334354,0.00351819,0.00354511,0.00361465,0.00363153,0.00366323
1.15733036,0.00000000,0.00208238,0.00242713,0.00292149,0.00335319,0.00350398,0.00352846,0.00360043,0.00360735,0.00359119
1.16474915,0.00000000,0.00209562,0.00244962,0.00288873,0.00335508,0.00351623,0.00353076,0.00361317,0.00361481,0.00365321
1.17216793,0.00000000,0.00208686,0.00243677,0.00287554,0.00335295,0.00350274,0.00354057,0.00360092,0.00363171,0.00362299
1.17958671,0.00000000,0.00209701,0.00243676,0.00288557,0.00333462,0.00349547,0.00352455,0.00359315,0.00359352,0.00359528
1.18700550,0.00000000,0.00212030,0.00245159,0.00290377,0.00334746,0.00350453,0.00352196,0.00357661,0.00358518,0.00361249
1.19442428,0.00000000,0.00211442,0.00244365,0.00289942,0.00334126,0.00347239,0.00351313,0.00354687,0.00355793,0.00356123
1.20184307,0.00000000,0.00213262,0.00246911,0.00288722,0.00333396,0.00348770,0.00351236,0.00355964,0.00358341,0.00361450
1.20926185,0.00000000,0.00216146,0.00248437,0.00291133,0.00332797,0.00345949,0.00349082,0.00355798,0.00359614,0.00359168
1.21668064,0.00000000,0.00217433,0.00247663,0.00289092,0.00332576,0.00346571,0.00347119,0.00354776,0.00355069,0.00355326
1.22409942,0.00000000,0.00217096,0.00249770,0.00289199,0.00331928,0.00345280,0.00348127,0.00353728,0.00354773,0.00356436
1.23151821,0.00000000,0.00219820,0.00253585,0.00292766,0.00331660,0.00346000,0.00347384,0.00352399,0.00354887,0.00356427
1.23893699,0.00000000,0.00221209,0.00251728,0.00290968,0.00330633,0.00344525,0.00347539,0.00352269,0.00354294,0.00355237
1.24635577,0.00000000,0.00224776,0.00255474,0.00292829,0.00333821,0.00346180,0.00348702,0.00353747,0.00355099,0.00355876
1.25377456,0.00000000,0.00228684,0.00257151,0.00295546,0.00331184,0.00345723,0.00347736,0.00354237,0.00353993,0.00354311
1.26119334,0.00000000,0.00226965,0.00257200,0.00293105,0.00333647,0.00346348,0.00347285,0.00354628,0.00354693,0.00354088
1.26861213,0.00000000,0.00230955,0.00255388,0.00293470,0.00332444,0.00345376,0.00346556,0.00352488,0.00353734,0.00351560
1.27603091,0.00000000,0.00230024,0.00258696,0.00295485,0.00331480,0.00344813,0.00347772,0.00353097,0.00351292,0.00353489
1.28344970,0.00000000,0.00233346,0.00261355,0.00294872,0.00331133,0.00343990,0.00346053,0.00349403,0.00352717,0.00354062
1.29086848,0.00000000,0.00232911,0.00261659,0.00295514,0.00331061,0.00344182,0.00345648,0.00350842,0.00351100,0.00349189
1.29828726,0.00000000,0.00238238,0.00263734,0.00299138,0.00333465,0.00347608,0.00346065,0.00350975,0.00353642,0.00355462
1.30570605,0.00000000,0.00237683,0.00265579,0.00299572,0.00335021,0.00348419,0.00346590,0.00351745,0.00351854,0.00354730
1.31312483,0.00000000,0.00239715,0.00266334,0.00299641,0.00332804,0.00344638,0.00348137,0.00350785,0.00352212,0.00353585
1.32054362,0.00000000,0.00243303,0.00268229,0.00300222,0.00333721,0.00345815,0.00345268,0.00350833,0.00350445,0.00352436
1.32796240,0.00000000,0.00245404,0.00269771,0.00301306,0.00332782,0.00345464,0.00345478,0.00348751,0.00353988,0.00351181
1.33538119,0.00000000,0.00246037,0.00269550,0.00302177,0.00333032,0.00344210,0.00344263,0.00348524,0.00349933,0.00348286
1.34279997,0.00000000,0.00247352,0.00272188,0.00302154,0.00333926,0.00345471,0.00344679,0.00347983,0.00348616,0.00350634
1.35021876,0.00000000,0.00250233,0.00274328,0.00303480,0.00332557,0.00343461,0.00341846,0.00348183,0.00348683,0.00344939
1.35763754,0.00000000,0.00253555,0.00275035,0.00304980,0.00333245,0.00345149,0.00344602,0.00349396,0.00350282,0.00351246
1.36505632,0.00000000,0.00256444,0.00278908,0.00305777,0.00330367,0.00343919,0.00343600,0.00348794,0.00346693,0.00351285
1.37247511,0.00000000,0.00259755,0.00281405,0.00309165,0.00333003,0.00343872,0.00345144,0.00346696,0.00349317,0.00350222
1.37989389,0.00000000,0.00258431,0.00282741,0.00308732,0.00332666,0.00341019,0.00343419,0.00345368,0.00345414,0.00346451
1.38731268,0.00000000,0.00261537,0.00283367,0.00306946,0.00331667,0.00342928,0.00342151,0.00345140,0.00345219,0.00343888
1.39473146,0.00000000,0.00265760,0.00284375,0.00310253,0.00333054,0.00342458,0.00343291,0.00345195,0.00347045,0.00345105
1.40215025,0.00000000,0.00263304,0.00284946,0.00305396,0.00330457,0.00338290,0.00341740,0.00342064,0.00340080,0.00342984
1.40956903,0.00000000,0.00270793,0.00290242,0.00311929,0.00333391,0.00341729,0.00344391,0.00345281,0.00344861,0.00346960
1.41698781,0.00000000,0.00274304,0.00291721,0.00313310,0.00333853,0.00343787,0.00341746,0.00345982,0.00346264,0.00348065
1.42440660,0.00000000,0.00276131,0.00293445,0.00313354,0.00332632,0.00340814,0.00341222,0.00343874,0.00342815,0.00346471
1.43182538,0.00000000,0.00280893,0.00295348,0.00316302,0.00335195,0.00343010,0.00340529,0.00344680,0.00343182,0.00344823
1.43924417,0.00000000,0.00280595,0.00298482,0.00317409,0.00333285,0.00342382,0.00340190,0.00342949,0.00340414,0.00345263
1.44666295,0.00000000,0.00286276,0.00300982,0.00320306,0.00336727,0.00342196,0.00342439,0.00343152,0.00343193,0.00341734
1.45408174,0.00000000,0.00287568,0.00301123,0.00319395,0.00334275,0.00340647,0.00340309,0.00342523,0.00342183,0.00345355
1.46150052,0.00000000,0.00289657,0.00304052,0.00322695,0.00335743,0.00342666,0.00342471,0.00344833,0.00342632,0.00345286
1.46891931,0.00000000,0.00292370,0.00306014,0.00322198,0.00335900,0.00343193,0.00341527,0.00342352,0.00342923,0.00342898
1.47633809,0.00000000,0.00297761,0.00307889,0.00323850,0.00337931,0.00342219,0.00341783,0.00343115,0.00341888,0.00343567
1.48375687,0.00000000,0.00299364,0.00310695,0.00326157,0.00334851,0.00341535,0.00340461,0.00342412,0.00341843,0.00343928
1.49117566,0.00000000,0.00302486,0.00315457,0.00326928,0.00335678,0.00341543,0.00340119,0.00341524,0.00341565,0.00342515
1.49859444,0.00000000,0.00305164,0.00315019,0.00328057,0.00336508,0.00342317,0.00341245,0.00341257,0.00341806,0.00343393
1.50601323,0.00000000,0.00308570,0.00318991,0.00331901,0.00338837,0.00343312,0.00343451,0.00342737,0.00341851,0.00341541
1.51343201,0.00000000,0.00313273,0.00321549,0.00330821,0.00338234,0.00343094,0.00339550,0.00342412,0.00341971,0.00341689
1.52085080,0.00000000,0.00315046,0.00323429,0.00332380,0.00338936,0.00343171,0.00340971,0.00341065,0.00341016,0.00343750
1.52826958,0.00000000,0.00319895,0.00327212,0.00335184,0.00338301,0.00342517,0.00339805,0.00339082,0.00340884,0.00339909
1.53568836,0.00000000,0.00322259,0.00330399,0.00335384,0.00339076,0.00342369,0.00340597,0.00340103,0.00339798,0.00339638
1.54310715,0.00000000,0.00325528,0.00332042,0.00337405,0.00338524,0.00342223,0.00339392,0.00340382,0.00338801,0.00340718
